Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),BMI,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Experience_Level
45,2.17010184541678,1.823909738696432,178,168,59,-0.5937248843714464,881.0,24.9,2.4,3,31.14,True,False,False,True,2
46,-0.16964655821864777,-0.01968899853425658,171,147,57,0.4495826975310107,933.0,26.3,2.0,3,16.19,False,False,False,False,1
30,-1.0706676825999921,0.14062393513797736,174,150,64,-0.5341073082627346,810.0,33.9,2.0,3,17.01,False,False,True,False,2
52,0.3050850019392655,-1.7029748020927113,190,142,54,-1.5177973140564804,479.0,31.5,2.6,3,35.04,False,False,True,False,1
23,2.310583633626774,1.0223450703352641,196,167,53,-1.6072236782195484,661.0,21.6,3.6,2,35.44,True,False,False,True,1
35,0.2566430060047846,-0.6609407332231924,196,164,70,0.06206845282438392,1050.0,25.3,2.6,4,29.34,False,False,False,False,2
22,0.7216861669758009,-0.8212536668954246,174,162,69,1.8505957360857392,1675.0,10.7,3.5,5,33.72,True,False,True,False,3
42,-0.004943772041412454,-0.7410972000593093,188,136,68,-2.2033994393066667,350.0,26.1,3.2,3,27.66,True,False,True,False,1
19,2.6303008067943483,1.663596805024198,185,168,70,0.032259664770027965,1173.0,21.8,3.0,4,34.34,True,False,True,False,2
27,0.7216861669758009,2.064379139204783,161,153,53,1.6121254316508924,1515.0,11.1,3.5,4,22.57,True,False,False,False,3
47,-1.4630478496692874,-0.8212536668954246,179,132,64,-2.2332082273610228,303.0,25.3,2.3,3,16.54,False,False,False,False,1
22,-1.492113047229976,-1.3021924679121264,174,133,66,0.6284354258571464,978.0,32.2,2.6,3,17.59,False,False,True,False,2
50,-0.4409217354517405,0.5414062693185623,163,130,61,-0.2658282157735316,753.0,28.1,2.4,4,20.13,True,False,False,True,2
18,-1.1094212793475766,-1.5426618684204774,181,147,52,0.09187724087873987,948.0,33.0,2.1,3,21.66,False,False,False,True,2
35,-0.6976643139044891,-0.5006277995509585,197,161,59,0.12168602893309584,1151.0,21.3,3.2,3,21.48,True,False,True,False,1
49,0.2566430060047846,0.060467468301860394,182,151,64,0.36015633336794284,938.0,34.0,2.3,2,26.36,False,False,False,False,1
28,0.24695460681788833,-0.7410972000593093,185,154,59,-0.4744897321540226,847.0,31.7,1.8,3,29.62,False,False,True,False,2
38,-0.2374653525269206,1.583440338188081,170,150,73,0.1514948169874518,1081.0,29.0,3.0,4,18.64,True,False,False,False,2
43,-0.9931604891048226,-1.0617230674037754,187,136,72,-1.309135797675989,502.0,29.5,2.5,2,21.0,False,False,True,False,1
42,-0.4263891366713964,-0.5807842663870754,161,166,67,0.032259664770027965,904.0,24.4,2.8,3,23.8,True,False,False,False,2
39,-1.1287980777213693,-0.9014101337315416,167,128,50,-0.2658282157735316,749.0,32.8,2.5,2,19.41,False,True,False,False,1
44,1.3901857108716371,-0.7410972000593093,188,129,52,0.24092118115051966,856.0,20.9,2.6,4,38.5,True,False,False,True,2
30,-0.51842892894691,1.583440338188081,170,127,70,-0.3850633679909554,789.0,25.2,3.6,2,17.06,True,True,False,False,1
50,-0.8284577029275877,-0.9815666005676585,196,140,61,1.8505957360857392,1184.0,19.2,2.7,5,22.07,False,False,False,True,3
51,0.04834242348651625,-1.3823489347482434,177,132,50,-1.6370324662739042,422.0,33.3,2.1,2,31.05,False,False,False,False,1
58,-1.0464466846327516,-0.09984546537037356,173,169,52,-0.4148721560453107,937.0,29.6,3.0,3,16.23,True,True,False,False,1
52,-1.0416024850393035,-0.42047133271484144,169,124,52,0.7178617900202143,837.0,32.0,1.5,2,18.68,False,False,False,True,1
18,-0.06791836675623748,-1.4625054015843604,194,125,54,-0.8620039768606501,606.0,27.1,1.7,2,30.44,False,False,True,False,1
38,0.5908927779527025,0.6215627361546793,168,149,68,0.032259664770027965,1410.0,10.1,3.5,4,26.48,True,False,False,False,3
23,0.3777479958409869,1.0223450703352641,194,150,74,0.032259664770027965,1320.0,12.4,3.5,4,23.78,True,False,False,False,3
45,-1.0997328801606807,-0.5807842663870754,170,136,50,0.5688178497484345,887.0,30.1,2.3,2,18.7,False,False,True,False,1
34,-1.0464466846327516,0.4612498024824453,171,130,53,0.032259664770027965,987.0,22.4,2.7,4,16.41,True,False,True,False,2
22,-0.12604876187761468,1.663596805024198,162,139,53,0.47939148558536665,1086.0,21.2,2.9,4,19.06,True,False,False,True,2
48,0.3389943990934016,0.3810933356463283,198,167,66,0.7476705780745703,1248.0,12.9,3.5,4,25.73,True,False,False,False,3
22,-0.7412621102455221,-0.01968899853425658,173,128,63,-0.7725776126975822,640.0,32.6,1.6,3,19.71,False,False,False,True,2
55,-0.5135847293534619,-0.18000193220649052,187,121,67,0.18130360504180776,719.0,34.9,2.5,3,21.8,False,False,True,False,1
20,1.811631075501621,1.743753271860315,170,156,50,-0.7129600365888703,875.0,27.6,3.3,4,29.49,True,False,False,False,2
40,-1.017381487072063,-0.5006277995509585,198,120,71,0.032259664770027965,762.0,32.9,1.7,3,19.09,False,False,True,False,2
54,-0.16964655821864777,2.224692072877017,184,123,65,-0.3850633679909554,688.0,26.2,3.1,3,29.1,True,False,False,True,1
54,0.09678441942099715,-0.9014101337315416,180,155,52,0.4495826975310107,983.0,34.9,2.5,4,29.17,False,False,False,True,2
27,-0.581403523661735,0.6215627361546793,169,144,72,0.6582442139115023,1172.0,26.4,3.1,2,19.01,True,False,False,True,1
27,1.6663050876981784,0.6215627361546793,174,122,70,0.36015633336794284,926.0,28.6,2.5,4,33.33,True,False,False,False,2
36,-0.6928201143110413,0.22078040197409435,178,128,58,-0.8023864007519381,634.0,34.5,2.3,3,19.36,False,False,True,False,1
34,0.10162861901444564,1.743753271860315,181,141,72,-0.23601942771917564,915.0,29.3,2.4,4,20.11,True,False,True,False,2
38,-0.8381461021144839,-0.9815666005676585,180,142,53,-0.14659306355610777,859.0,28.8,1.9,4,21.99,False,False,False,True,2
31,-0.74610630983897,0.060467468301860394,191,131,70,-0.2658282157735316,766.0,25.8,1.8,3,19.45,False,False,False,True,2
26,-0.8672112996751722,-0.3403148658787245,182,129,54,-0.3850633679909554,802.0,21.7,2.9,3,19.73,True,False,False,True,1
18,2.5334168149253866,-0.42047133271484144,172,153,60,0.5986266378027905,1229.0,20.6,2.2,3,45.14,True,False,False,True,2
30,-0.528117328133806,-0.42047133271484144,164,162,70,-0.7129600365888703,826.0,26.1,2.6,4,22.48,False,True,False,False,2
21,0.629646374700287,1.102501537171381,163,129,58,0.3303475453135875,972.0,21.8,2.6,3,25.03,True,True,False,False,2
18,-0.4409217354517405,0.7818756698269131,187,149,52,-0.17640185161046373,983.0,23.4,2.4,3,19.47,True,True,False,False,2
57,0.14522641535547803,1.102501537171381,173,141,55,-0.3552545799365995,796.0,25.4,2.8,4,22.14,True,False,False,True,2
49,0.3777479958409869,0.8620321366630301,167,125,73,2.148683616629299,1225.0,13.6,3.5,5,24.31,True,False,False,True,3
51,-0.6250013200027678,-0.09984546537037356,168,169,60,0.032259664770027965,954.0,22.1,2.5,2,20.76,True,False,True,False,1
45,-0.7945483057734509,-1.3823489347482434,194,121,58,1.2246111869442649,909.0,18.4,2.7,5,23.81,False,False,False,False,3
48,-0.0291647700086529,-1.0617230674037754,196,149,64,-0.20621063966481967,798.0,32.0,2.1,3,28.88,False,False,True,False,2
25,2.431688623462976,2.1445356060409,180,121,72,0.032259664770027965,752.0,25.6,2.6,3,31.26,True,True,False,False,1
56,0.9687403462416533,-0.5006277995509585,177,151,52,0.3303475453135875,1024.0,29.0,2.2,2,33.97,True,False,True,False,1
43,0.15491481454237435,1.583440338188081,192,161,50,-0.0571666993930399,988.0,21.1,2.5,3,20.83,True,False,False,True,1
51,-0.9156532956096531,-1.5426618684204774,167,135,69,-0.4446809440996667,674.0,26.8,2.0,4,23.37,False,True,False,False,2
20,0.9057657515268283,1.743753271860315,176,131,71,-0.3552545799365995,821.0,24.3,2.1,3,24.52,True,True,False,False,2
29,-0.0872951651300301,-1.3823489347482434,190,120,68,-0.17640185161046373,720.0,26.3,2.4,4,29.89,False,False,False,False,2
18,-0.16964655821864777,-1.2220360010760094,193,127,63,-0.5639160963170905,679.0,30.7,2.2,3,27.14,False,False,False,False,2
22,-1.2063052712165385,0.3009368688102113,165,167,66,0.3303475453135875,1144.0,29.0,2.2,4,15.72,False,True,False,False,2
47,-0.35857034236312285,-0.09984546537037356,181,169,71,0.47939148558536665,1188.0,22.8,2.9,3,22.64,True,True,False,False,1
47,-1.6277506358465224,0.3009368688102113,173,132,63,-1.3687533737847006,475.0,26.7,2.2,3,12.91,False,False,True,False,1
34,1.8794498698098945,1.0223450703352641,162,134,66,-0.23601942771917564,870.0,23.4,3.6,4,32.84,True,True,False,False,2
40,-0.17449075781209558,-1.3823489347482434,171,163,74,0.032259664770027965,693.0,31.1,1.5,3,29.14,False,False,False,True,1
32,0.5036971852706369,0.14062393513797736,195,127,63,0.5688178497484345,1013.0,25.8,2.1,3,27.74,True,False,True,False,1
54,-1.4436710512954951,-0.5807842663870754,171,129,61,0.032259664770027965,749.0,26.6,1.7,4,16.09,False,False,False,True,2
38,2.407467625495736,-0.8212536668954246,161,165,65,0.24092118115051966,1216.0,21.2,2.3,4,46.98,True,False,False,True,2
31,-0.7606389086193145,-1.3021924679121264,161,124,50,1.6121254316508924,1116.0,15.1,2.7,5,23.79,False,False,False,True,3
19,0.4261899917754678,1.904066205532549,174,169,62,1.9102133121944511,1766.0,10.1,3.5,5,21.45,True,True,False,False,3
28,0.5424507820182215,0.5414062693185623,182,138,55,0.27072996920487563,1025.0,28.8,2.3,4,26.47,True,False,False,False,2
56,1.7438122811933476,-0.5006277995509585,188,166,66,0.09187724087873987,1060.0,20.5,3.1,3,39.77,True,False,False,False,2
55,0.6199579755133914,0.3810933356463283,176,157,61,-0.7725776126975822,777.0,27.3,2.8,3,27.58,True,False,False,True,2
51,-0.16964655821864777,0.6215627361546793,191,130,72,-0.5639160963170905,626.0,33.7,2.7,4,19.72,False,True,False,False,2
55,-0.135737161064511,-0.8212536668954246,166,162,68,-2.143781863197955,394.0,26.0,1.8,3,26.98,False,False,True,False,1
51,2.019931658019889,-0.42047133271484144,189,139,55,0.36015633336794284,950.0,24.4,2.5,3,41.34,True,False,False,True,2
35,-0.8865880980489649,-1.3021924679121264,187,139,56,1.3438463391616886,1188.0,19.8,2.7,5,22.72,False,False,True,False,3
47,0.014433026332380179,0.6215627361546793,173,140,50,0.30053875725923157,942.0,28.3,3.7,3,22.81,True,False,True,False,1
32,1.1479757311992327,1.904066205532549,189,137,50,0.30053875725923157,1025.0,24.9,3.4,3,25.33,True,True,False,False,2
44,-0.6395339187831123,-0.5807842663870754,176,169,54,0.032259664770027965,966.0,32.6,2.1,4,22.19,False,True,False,False,2
51,-1.1772400736558501,-0.9014101337315416,191,129,55,0.30053875725923157,868.0,28.3,2.9,2,19.02,True,False,False,False,1
55,0.8815447535595877,0.4612498024824453,165,153,65,0.5390090616940786,1091.0,23.5,3.4,3,28.97,True,False,False,False,1
50,-9.957244796464041e-05,-1.3823489347482434,183,145,74,-1.1004742812954973,581.0,33.9,2.1,3,30.63,False,True,False,False,1
41,-1.283812464711708,0.4612498024824453,165,149,65,0.0024508767156720085,929.0,24.7,2.4,3,14.87,True,False,False,True,1
32,-0.40701233829760375,-0.8212536668954246,186,128,63,-2.0245467109805313,408.0,25.3,3.4,2,24.84,True,False,False,False,1
47,0.6587115722609759,-0.6609407332231924,177,165,50,2.208301192738011,1634.0,15.0,3.5,4,32.42,True,False,True,False,3
59,1.1189105336385443,-0.09984546537037356,183,150,62,-2.0543554990348873,423.0,28.4,2.9,3,33.07,True,False,False,True,1
34,-1.2935008638986043,-0.9014101337315416,196,161,69,-0.7129600365888703,821.0,28.6,1.7,3,18.09,False,False,True,False,2
22,-0.07276256634968598,-0.8212536668954246,183,123,59,0.36015633336794284,849.0,25.1,2.1,3,27.47,False,True,False,False,1
46,-0.16964655821864777,-1.4625054015843604,197,125,73,1.0457584586181299,906.0,18.1,2.7,4,26.35,False,False,True,False,3
21,1.797098476721277,-0.2601583990426075,193,133,59,-0.5937248843714464,775.0,27.0,2.7,3,38.76,True,False,False,True,1
27,1.4047183096519813,0.8620321366630301,199,123,58,0.4495826975310107,954.0,26.5,3.5,3,30.64,True,True,False,False,2
34,-0.4506101346386368,-0.8212536668954246,174,145,62,1.4928902794334684,1276.0,19.8,2.7,5,24.5,False,False,False,True,3
27,0.3438385986868501,-0.9014101337315416,170,166,52,1.4630814913791126,1598.0,14.3,3.5,4,31.13,True,False,True,False,3
34,2.019931658019889,0.7017192029907962,181,167,67,0.30053875725923157,1249.0,24.5,2.2,2,35.19,True,False,False,True,1
37,0.6877767698216641,-0.2601583990426075,183,158,69,1.6419342197052482,1573.0,10.3,3.5,5,30.74,True,True,False,False,3
41,0.03380982470617212,-0.9014101337315416,160,136,51,-0.5937248843714464,714.0,24.8,3.5,4,28.66,True,False,True,False,2
22,0.23726620763099202,-0.18000193220649052,177,138,66,0.30053875725923157,938.0,31.9,2.1,4,27.16,False,False,True,False,2
51,0.1791358125096148,-1.1418795342398924,171,168,68,-0.8620039768606501,733.0,31.1,2.0,2,30.96,False,False,False,False,1
23,-0.4409217354517405,-0.09984546537037356,187,125,72,-2.2332082273610228,319.0,30.4,1.7,2,22.32,False,False,False,False,1
19,-0.0776067659431338,1.743753271860315,199,148,62,-0.2658282157735316,952.0,24.7,3.2,3,19.13,True,False,False,True,2
30,0.20820101007030375,0.3810933356463283,166,130,62,0.032259664770027965,916.0,27.9,2.6,4,24.87,False,False,False,False,2
28,-0.19386755618588822,-1.1418795342398924,182,135,50,0.6880530019658584,1006.0,27.8,2.0,3,27.88,False,False,False,False,2
40,-0.2277769533400243,2.1445356060409,180,149,51,-0.29563700382788755,951.0,25.0,2.4,4,17.4,True,False,False,False,2
33,-1.3419428598330851,1.3429709376797303,193,144,50,0.5688178497484345,1148.0,21.6,2.9,3,12.85,True,False,False,False,2
48,-0.16964655821864777,-0.2601583990426075,170,159,73,-1.5177973140564804,537.0,28.4,2.5,3,23.88,False,True,False,False,1
28,0.2905524031589207,-1.0617230674037754,181,130,54,0.6880530019658584,968.0,28.2,1.5,3,31.49,False,True,False,False,2
33,-0.9689394911375822,-1.6228183352565944,194,126,73,-0.7129600365888703,643.0,30.9,2.3,2,23.2,False,False,False,False,1
25,-0.7703273078062104,-0.09984546537037356,188,145,52,0.30053875725923157,986.0,25.7,2.2,3,23.11,False,False,False,True,2
21,0.028965625112724307,1.663596805024198,187,141,56,0.032259664770027965,1024.0,28.3,2.5,3,19.92,True,True,False,False,2
57,-0.4457659350451883,-1.3021924679121264,177,144,73,0.7774793661289262,985.0,17.8,2.7,5,26.46,False,False,False,False,3
21,-0.9059648964227571,0.4612498024824453,173,138,71,-2.113973075143599,380.0,31.7,2.0,2,17.33,False,True,False,False,1
42,-1.1287980777213693,-0.6609407332231924,177,150,62,-1.8755027707087515,468.0,27.0,2.4,3,18.7,True,False,True,False,1
20,-1.3128776622723966,-0.3403148658787245,187,145,72,-1.0408567051867854,660.0,27.9,2.4,2,16.48,False,True,False,False,1
49,-0.7654831082127627,2.1445356060409,183,161,67,-0.9812391290780735,741.0,24.7,3.1,3,14.6,True,True,False,False,1
20,0.45525518933615605,0.6215627361546793,167,160,73,-1.3985621618390567,695.0,29.6,2.9,2,25.62,True,False,False,True,1
44,-0.16964655821864777,0.5414062693185623,167,155,70,0.7476705780745703,1159.0,13.8,3.5,5,25.75,True,True,False,False,3
46,-0.3440377435827787,0.060467468301860394,163,142,56,-0.4446809440996667,709.0,34.7,2.0,3,22.22,False,False,False,True,1
49,-0.16480235862519926,-0.42047133271484144,186,166,50,-0.9812391290780735,695.0,32.5,1.8,3,25.17,False,False,True,False,1
36,2.3396488311874633,-0.09984546537037356,195,132,54,0.6880530019658584,1082.0,21.8,3.4,3,32.73,True,False,False,False,2
38,-0.15995815903175145,-1.6228183352565944,164,144,66,0.032259664770027965,857.0,25.6,2.0,4,30.43,False,False,False,True,2
22,-1.6132180370661782,-1.3021924679121264,192,121,57,0.5688178497484345,877.0,30.8,2.1,4,16.56,False,True,False,False,2
35,1.3465879145306048,0.3009368688102113,193,121,64,-1.249518221567277,559.0,23.6,2.9,2,32.74,True,True,False,False,1
45,0.27117560478512875,1.823909738696432,189,135,69,0.6284354258571464,982.0,22.8,2.8,3,20.83,True,False,False,True,2
59,0.10647281860789347,0.3810933356463283,167,128,53,0.5986266378027905,841.0,33.1,1.8,3,24.19,False,False,True,False,1
39,-0.09213936472347793,1.2628144708436133,198,147,51,-2.113973075143599,445.0,23.7,2.2,2,20.29,True,False,False,False,1
38,-0.7703273078062104,-1.3021924679121264,185,132,54,1.135184822781197,1082.0,16.6,2.7,5,23.71,False,True,False,False,3
23,-1.2692798659313638,-0.09984546537037356,196,154,50,-1.4879885260021244,585.0,33.5,1.6,3,18.52,False,False,True,False,1
18,-0.7945483057734509,0.22078040197409435,193,160,74,0.09187724087873987,1032.0,33.5,2.4,3,18.68,False,False,False,False,2
22,-1.3952290553610143,-0.01968899853425658,166,132,54,0.6582442139115023,977.0,28.6,1.8,4,15.14,False,False,False,False,2
58,0.8040375600644186,-0.01968899853425658,199,150,55,-1.0706654932411415,668.0,28.3,2.1,2,30.49,True,True,False,False,1
29,0.54729498161167,-0.01968899853425658,187,140,51,1.5823166435965363,1378.0,14.3,3.5,4,28.7,True,False,False,True,3
43,1.0704685377040635,0.3810933356463283,198,151,50,-0.5341073082627346,807.0,24.2,3.4,3,30.55,True,True,False,False,1
51,-0.7073527130913854,-0.5807842663870754,198,153,53,-0.11678427550175181,924.0,20.7,2.3,3,21.67,True,True,False,False,2
31,-0.6346897191896641,0.3810933356463283,187,127,56,1.3736551272160447,1092.0,15.0,2.7,4,19.31,False,True,False,False,3
43,-0.9592510919506861,-0.01968899853425658,173,160,71,-0.6831512485345144,742.0,30.2,2.3,4,18.19,False,False,True,False,2
44,-0.16964655821864777,1.984222672368666,197,167,50,1.194802398889909,1372.0,11.7,3.5,5,22.31,True,False,False,True,3
26,-0.038853169195549216,-0.42047133271484144,163,121,50,0.3303475453135875,829.0,35.0,1.9,2,26.1,False,False,True,False,1
43,-0.353726142769675,0.3810933356463283,177,157,57,0.6582442139115023,1046.0,32.7,1.7,4,21.16,False,True,False,False,2
39,-0.8526787008948281,-0.9815666005676585,184,151,69,-1.1004742812954973,672.0,32.6,2.0,2,21.87,False,False,False,True,1
47,-1.3419428598330851,1.663596805024198,166,159,65,0.09187724087873987,1015.0,29.6,2.0,3,12.32,True,False,False,False,2
34,0.6974651690085605,-0.6609407332231924,197,147,70,1.9102133121944511,1536.0,14.4,3.5,4,32.72,True,False,False,True,3
43,0.9881171446154459,0.5414062693185623,187,156,62,0.1514948169874518,1012.0,23.2,3.4,2,29.34,True,True,False,False,1
53,-1.400073254954462,0.5414062693185623,164,160,72,0.24092118115051966,965.0,26.7,2.1,3,13.95,False,False,False,True,2
18,-0.5038963301665655,-0.09984546537037356,162,120,73,-1.7860764065456838,436.0,27.5,2.2,3,23.79,True,False,False,False,1
25,1.065624338110615,1.4231274045158473,190,160,72,0.6284354258571464,1294.0,23.8,2.4,4,26.48,True,False,False,False,2
52,-1.2499030675575715,1.102501537171381,179,129,67,-0.7427688246432262,645.0,24.7,2.8,3,13.82,True,False,False,True,2
32,0.5666717799854619,-0.09984546537037356,178,123,69,1.5226990674878245,1197.0,13.2,3.5,4,31.71,True,False,False,False,3
39,-0.6734433159372486,0.8620321366630301,170,154,59,0.27072996920487563,1143.0,29.1,2.3,4,17.83,True,False,True,False,2
31,-0.16480235862519926,2.064379139204783,199,129,61,-1.6370324662739042,504.0,24.2,2.5,2,17.91,True,False,False,True,1
43,-0.043697368788997035,0.6215627361546793,162,166,50,-1.3985621618390567,590.0,32.8,2.1,3,22.44,False,False,False,False,1
45,-1.1239538781279212,0.5414062693185623,182,130,59,-1.5476061021108365,433.0,27.7,2.5,2,15.73,False,False,False,False,1
40,0.392280594621331,0.14062393513797736,166,133,58,-1.0408567051867854,666.0,27.0,2.7,2,26.99,True,False,False,True,1
31,-1.1772400736558501,-0.09984546537037356,182,157,52,-2.084164287089243,484.0,20.0,3.2,2,18.79,True,False,True,False,1
41,-0.5668709248813909,-0.6609407332231924,166,131,68,1.999639676357519,1138.0,19.4,2.7,4,23.01,False,False,False,True,3
19,-1.1869284728427463,-0.3403148658787245,193,164,58,0.47939148558536665,1164.0,25.3,2.6,4,17.4,False,False,False,False,2
43,-0.3440377435827787,0.8620321366630301,178,136,59,-0.4446809440996667,747.0,27.1,2.4,3,19.86,True,False,False,True,2
31,0.09194021982754934,1.663596805024198,168,135,68,-1.9649291348718194,446.0,20.5,3.4,2,20.27,True,False,False,False,1
24,0.7071535681954568,0.5414062693185623,177,154,65,1.4928902794334684,1491.0,11.3,3.5,4,27.53,True,True,False,False,3
20,0.05803082267341257,0.22078040197409435,184,121,73,0.032259664770027965,885.0,25.0,3.3,3,24.42,True,False,False,True,2
40,-0.06791836675623748,-0.9815666005676585,173,130,67,-1.1600918574042094,566.0,29.2,1.9,3,28.2,False,False,False,True,1
35,-0.5232731285403581,-0.7410972000593093,184,160,63,0.4495826975310107,1241.0,21.9,3.7,4,23.64,True,False,False,False,2
55,0.5376065824247737,0.5414062693185623,178,122,52,-0.20621063966481967,719.0,23.3,2.4,3,26.43,True,False,False,False,2
52,2.078062053141266,-0.09984546537037356,198,148,51,-2.1735906512523107,388.0,27.3,2.4,2,40.79,True,False,False,False,1
32,0.1839800121030633,1.583440338188081,174,137,50,0.3899651214222988,1047.0,26.7,3.3,3,21.0,True,False,False,False,2
42,-0.034008969602100717,-0.8212536668954246,175,139,67,-0.2658282157735316,732.0,25.7,2.0,4,27.78,False,False,False,True,2
54,-0.7364179106520741,-1.0617230674037754,186,166,73,-0.5341073082627346,807.0,32.5,1.9,2,23.1,False,False,False,False,1
45,-0.4506101346386368,-1.4625054015843604,199,133,58,1.2246111869442649,999.0,15.3,2.7,4,27.11,False,False,False,True,3
27,0.7604397637233855,1.182658004007498,169,153,62,1.0755672466724857,1363.0,12.7,3.5,5,25.54,True,False,True,False,3
56,-0.16964655821864777,-0.9014101337315416,163,168,51,0.36015633336794284,1148.0,22.6,2.3,3,34.8,True,False,False,True,2
34,-0.7073527130913854,-0.8212536668954246,178,150,56,-0.3850633679909554,847.0,30.9,2.4,4,22.48,False,False,False,False,2
56,-0.7218853118717296,1.102501537171381,187,159,65,-0.5042985202083786,858.0,22.6,3.3,3,16.97,True,False,False,False,2
39,2.6109240084205556,0.7818756698269131,180,161,70,0.0024508767156720085,1116.0,29.8,3.0,3,38.49,True,False,True,False,2
43,-0.24230955212036911,-1.6228183352565944,173,137,68,0.47939148558536665,875.0,28.1,2.6,4,29.69,False,False,False,True,2
42,-0.8187693037406913,-1.5426618684204774,192,149,74,0.032259664770027965,717.0,27.4,1.9,3,24.22,False,False,True,False,1
34,-0.4409217354517405,0.4612498024824453,169,144,64,0.2111123930961637,958.0,27.8,1.8,4,20.36,False,False,False,True,2
30,-0.581403523661735,-1.6228183352565944,178,138,71,1.5525078555421805,1228.0,19.5,2.7,4,26.66,False,False,False,False,3
37,0.0725634214537567,0.7818756698269131,189,127,60,-0.08697548744739586,859.0,26.4,3.2,4,22.67,True,False,False,True,2
42,0.2760198043785766,1.663596805024198,181,147,50,-0.11678427550175181,888.0,27.3,3.3,2,21.29,True,False,False,False,1
21,-0.048541568382445534,-0.3403148658787245,162,127,70,-0.20621063966481967,756.0,34.2,1.8,3,25.72,False,False,False,False,2
27,0.15007061494892654,-0.18000193220649052,196,150,56,-0.891812764915006,792.0,29.1,2.1,3,26.54,True,True,False,False,1
20,-1.4242942529217024,-0.09984546537037356,177,122,69,-0.5341073082627346,659.0,32.4,2.5,2,17.05,False,True,False,False,1
58,-0.8284577029275877,-0.18000193220649052,170,122,57,-1.5476061021108365,406.0,27.0,2.7,2,19.55,False,False,False,True,1
35,1.3223669165633642,-0.7410972000593093,161,163,59,-0.4744897321540226,986.0,28.4,3.1,2,37.98,True,False,False,False,1
53,-0.8623671000817245,-1.3823489347482434,171,141,54,-0.4148721560453107,711.0,27.0,1.8,4,23.23,False,False,True,False,2
39,-0.7412621102455221,1.663596805024198,165,136,58,0.27072996920487563,1010.0,27.4,3.7,4,15.65,True,False,False,False,2
51,-1.2111494708099866,0.3810933356463283,199,155,74,0.6284354258571464,1128.0,26.9,3.5,2,15.51,True,False,True,False,1
25,0.392280594621331,1.823909738696432,188,136,74,2.029448464411875,1451.0,13.8,3.5,4,21.49,True,False,False,True,3
57,0.5812043787658061,-0.2601583990426075,189,133,50,0.032259664770027965,1159.0,12.7,3.5,5,29.97,True,False,False,True,3
36,-0.16964655821864777,-0.01968899853425658,161,128,51,1.105376034726841,1043.0,18.2,2.7,5,20.28,False,False,True,False,3
59,2.557637812892627,-0.2601583990426075,168,149,68,-0.0571666993930399,915.0,29.5,2.9,3,44.26,True,False,True,False,1
58,0.08709602023410151,0.4612498024824453,161,140,63,-0.6235336724258024,662.0,26.0,2.5,4,23.8,False,False,False,False,2
54,-0.45545433423208465,-0.2601583990426075,188,131,69,1.2842287630529767,996.0,16.5,2.7,4,22.48,False,False,False,True,3
23,-0.40701233829760375,-0.8212536668954246,192,156,59,0.3303475453135875,1069.0,31.1,2.5,3,24.84,False,False,False,False,2
43,-0.16964655821864777,-0.5006277995509585,169,151,58,-0.8023864007519381,673.0,34.6,2.6,2,25.44,False,False,True,False,1
51,1.4047183096519813,-0.09984546537037356,193,130,59,-0.14659306355610777,779.0,21.0,3.4,2,32.75,True,True,False,False,1
23,1.6275514909505937,1.663596805024198,167,139,55,-0.3254457918822435,879.0,20.2,3.1,4,28.78,True,True,False,False,2
54,-0.8284577029275877,0.22078040197409435,196,154,66,1.4928902794334684,1220.0,15.3,2.7,5,18.45,False,True,False,False,3
50,-0.581403523661735,0.22078040197409435,192,166,74,-0.11678427550175181,911.0,25.5,2.2,4,20.11,False,False,True,False,2
39,0.392280594621331,0.22078040197409435,165,165,55,0.18130360504180776,1198.0,29.1,2.8,4,26.68,True,False,False,False,2
38,0.14522641535547803,-1.1418795342398924,199,130,53,-1.5476061021108365,481.0,32.2,2.3,2,30.68,False,False,False,True,1
23,2.09259465192161,0.5414062693185623,178,127,69,-0.7725776126975822,698.0,26.8,3.4,4,36.45,True,False,True,False,2
23,-0.6540665175634564,-1.0617230674037754,191,123,52,1.6121254316508924,1107.0,17.6,2.7,4,23.77,False,True,False,False,3
21,0.9735845458351017,0.060467468301860394,186,146,72,-0.7725776126975822,803.0,27.8,3.6,2,31.31,True,False,False,False,1
47,-1.550243442351353,-1.1418795342398924,160,163,68,-0.6831512485345144,756.0,26.6,2.1,4,16.66,False,False,False,True,2
28,-0.8962764972358608,0.5414062693185623,192,159,67,2.178492404683655,1582.0,17.0,2.7,5,17.2,False,False,False,True,3
47,2.5915472100467634,0.3009368688102113,199,157,73,-1.6370324662739042,552.0,24.9,3.0,2,41.03,True,False,True,False,1
48,-0.21808855415312867,-0.9815666005676585,191,166,53,0.24092118115051966,1001.0,26.1,2.0,4,26.99,False,False,True,False,2
41,-0.3295051448024346,0.14062393513797736,164,149,57,0.24092118115051966,898.0,29.2,2.3,3,22.06,False,False,False,True,1
26,2.514040016551594,0.3009368688102113,176,163,66,-0.3254457918822435,1031.0,23.2,3.1,4,40.52,True,False,False,True,2
20,-0.11151616309727055,-1.1418795342398924,167,167,54,-0.5639160963170905,893.0,25.4,1.5,3,28.56,False,True,False,False,2
